51700,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,99.14788931424432,40
52001,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,11.107253287814673,40
52302,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,99.34417291569804,40
52602,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=2,left,40,2,speed up,5,0,10.187527959033206,40
52903,speed=AboveLimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=1,left,45,1,slow down,4,100,27.46325363852862,40
53204,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,40,1,overtake,3,100,34.866081106103984,40
53504,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,40,1,overtake,3,100,41.728133806554624,40
53805,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=0,right,40,0,overtake,3,100,47.65719570548949,40
54106,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,40,0,speed up,5,0,25.297353341578944,80
54407,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,45,0,speed up,5,0,23.02059154083684,80
54707,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,50,0,speed up,5,0,20.948738302161523,80
55008,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,55,0,speed up,5,100,28.955739751535702,80
55309,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=2,left,60,2,speed up,5,100,19.358775163129884,80
55609,speed=(3/4)-(1)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=2,left,65,2,straight,1,100,27.29,80
55910,speed=(3/4)-(1)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=1,left,65,1,straight,1,100,35.037571957054894,80
56211,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,65,1,overtake,3,100,53.36804809199544,80
56512,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,65,1,overtake,3,100,58.56492376371585,80
