28493,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=2,right,50,60,speed up,2,100,28.963203995933767
28644,speed=(3/4)-(1)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=2,left,55,60,speed up,2,100,33.203376267013866
28794,speed=(3/4)-(1)LimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,60,60,speed up,1,0,29.908804200754766
28945,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.344666000248154
29096,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.13364606022582
29246,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.9416179148054962
29397,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.553460762899972
29548,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,82.8300496017116
29699,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,26.895184092357507
29850,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,right,65,60,straight,2,0,0.18729768465187993
30000,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.19410252381569165
30151,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.3236492942389746
30302,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.114520857757467
30452,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.924213980559295
30603,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.7510347223089584
30754,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.4042317460951788
30905,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,84.81599648246402
